Tiempo [Seg.],Corriente [A],Tensión en el capacitor [V],Tensión de entrada [V],Tensión de salida [V]
0.07402,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07403,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07404,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07405,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07406,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07407,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07408,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07409,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0741,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07411,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07412,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07413,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07414,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07415,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07416,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07417,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07418,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07419,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0742,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07421,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07422,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07423,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07424,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07425,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07426,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07427,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07428,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07429,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0743,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07431,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07432,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07433,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07434,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07435,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07436,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07437,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07438,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07439,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0744,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07441,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07442,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07443,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07444,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07445,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07446,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07447,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07448,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07449,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0745,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07451,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07452,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07453,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07454,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07455,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07456,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07457,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07458,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07459,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0746,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07461,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07462,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07463,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07464,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07465,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07466,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07467,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07468,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07469,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0747,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07471,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07472,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07473,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07474,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07475,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07476,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07477,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07478,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07479,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0748,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07481,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07482,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07483,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07484,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07485,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07486,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07487,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07488,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07489,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0749,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07491,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07492,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07493,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07494,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07495,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07496,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07497,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07498,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07499,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.075,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07501,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07502,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07503,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07504,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07505,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07506,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07507,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07508,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07509,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0751,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07511,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07512,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07513,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07514,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07515,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07516,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07517,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07518,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07519,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0752,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07521,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07522,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07523,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07524,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07525,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07526,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07527,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07528,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07529,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0753,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07531,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07532,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07533,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07534,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07535,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07536,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07537,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07538,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07539,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0754,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07541,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07542,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07543,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07544,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07545,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07546,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07547,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07548,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07549,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0755,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07551,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07552,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07553,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07554,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07555,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07556,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07557,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07558,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07559,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0756,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07561,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07562,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07563,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07564,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07565,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07566,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07567,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07568,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07569,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0757,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07571,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07572,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07573,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07574,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07575,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07576,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07577,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07578,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07579,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0758,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07581,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07582,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07583,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07584,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07585,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07586,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07587,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07588,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07589,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0759,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07591,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07592,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07593,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07594,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07595,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07596,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07597,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07598,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07599,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.076,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07601,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07602,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07603,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07604,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07605,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07606,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07607,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07608,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07609,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0761,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07611,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07612,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07613,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07614,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07615,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07616,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07617,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07618,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07619,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0762,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07621,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07622,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07623,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07624,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07625,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07626,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07627,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07628,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07629,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0763,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07631,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07632,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07633,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07634,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07635,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07636,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07637,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07638,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07639,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0764,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07641,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07642,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07643,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07644,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07645,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07646,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07647,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07648,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07649,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0765,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07651,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07652,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07653,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07654,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07655,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07656,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07657,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07658,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07659,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0766,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07661,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07662,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07663,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07664,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07665,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07666,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07667,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07668,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07669,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.0767,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
0.07671,-1.93596091376638E-14,-11.9999999999957,-12,-4.25911401028603E-12
